,make,model,year,style,distance,engine_capacity,fuel_type,transmission,price
27241,27,499,2005.0,11,261000.0,1998.0,0,1,3300.0
27242,55,289,1998.0,10,440000.0,2000.0,3,0,3300.0
27243,6,115,2006.0,10,327000.0,3000.0,0,0,14999.0
27244,75,340,2019.0,3,9000.0,2500.0,4,0,25000.0
27245,82,421,2014.0,10,82000.0,1800.0,4,0,5250.0
27246,83,789,2005.0,9,156000.0,2400.0,0,0,6200.0
27247,61,807,2009.0,6,116000.0,1600.0,3,1,3300.0
27248,79,145,2016.0,4,56000.0,1800.0,2,0,7800.0
27249,47,608,2004.0,9,230000.0,3000.0,0,0,4100.0
27250,55,356,2015.0,3,100000.0,2200.0,0,0,32000.0
27251,72,703,2010.0,4,156000.0,1800.0,4,1,5200.0
27252,48,306,2014.0,10,120000.0,2500.0,2,0,10500.0
27253,72,703,2014.0,10,85000.0,2000.0,0,0,8800.0
27256,72,703,2015.0,11,173000.0,1600.0,0,1,11000.0
27257,55,468,2007.0,9,170000.0,3200.0,0,0,9000.0
27258,55,199,2000.0,2,123000.0,2000.0,4,0,2111.0
27259,82,728,2010.0,6,136000.0,1400.0,4,0,4200.0
27261,19,648,2008.0,4,123000.0,1400.0,4,1,2200.0
27262,35,201,2015.0,3,25000.0,1800.0,4,1,9700.0
27264,37,742,2012.0,3,0.0,2000.0,0,0,6666.0
27265,27,350,2006.0,4,75000.0,1400.0,4,1,2200.0
27266,79,571,2016.0,11,56000.0,1800.0,2,0,8200.0
27267,35,240,2008.0,10,87000.0,1500.0,2,0,3300.0
27268,8,781,2010.0,3,189000.0,2000.0,0,1,6300.0
27269,43,684,2011.0,3,135000.0,2000.0,0,0,8300.0
27270,60,594,2009.0,3,179000.0,1600.0,4,1,3333.0
27271,17,536,2006.0,4,195000.0,2400.0,4,0,1750.0
27272,43,228,2012.0,4,102000.0,1400.0,4,1,4700.0
27273,18,190,2016.0,3,23000.0,1600.0,0,0,6700.0
27274,35,201,2003.0,9,180000.0,2000.0,4,1,3700.0
27275,48,605,2013.0,9,95000.0,3500.0,2,0,27500.0
27276,26,580,2004.0,10,55.0,1300.0,4,1,1200.0
27277,55,643,2006.0,10,186543.0,4800.0,4,0,12000.0
27278,37,813,2011.0,4,160200.0,1400.0,4,1,5699.0
27279,19,648,2011.0,4,120000.0,1200.0,4,1,4500.0
27280,79,799,2014.0,4,56000.0,1500.0,2,0,8600.0
27281,61,143,2007.0,11,222222.0,1313.0,0,1,2280.0
27282,79,145,2010.0,4,1.0,1400.0,0,1,6500.0
27283,8,76,2004.0,10,300000.0,2171.0,3,0,5500.0
27284,79,145,2008.0,10,1300.0,1400.0,0,1,6300.0
27285,30,195,2006.0,10,112000.0,1600.0,0,1,650.0
27286,19,460,2013.0,6,1.0,1500.0,4,1,1700.0
27288,82,375,1990.0,4,999.0,2000.0,4,1,1200.0
27289,82,727,2006.0,9,0.0,2500.0,0,1,230.0
27290,48,446,2003.0,9,412000.0,4700.0,3,0,14500.0
27291,55,468,2014.0,3,105000.0,2200.0,0,0,28500.0
27294,76,767,2015.0,3,70000.0,1400.0,4,0,14550.0
27303,8,784,2015.0,3,80000.0,3000.0,0,0,42500.0
27304,27,332,2004.0,4,156000.0,1400.0,4,0,3000.0
27305,60,567,1993.0,10,22588.0,1600.0,4,1,950.0
27306,55,768,1999.0,6,111111.0,2200.0,0,1,3350.0
27307,19,288,2011.0,9,149000.0,1499.0,0,1,7700.0
27308,82,375,2012.0,11,154000.0,1400.0,4,0,7650.0
27309,82,728,2011.0,6,232000.0,1400.0,4,1,6600.0
27310,79,450,2020.0,9,22000.0,4500.0,0,0,72999.0
27311,79,150,2005.0,11,330000.0,2000.0,0,1,5900.0
27312,48,605,2013.0,3,174000.0,3500.0,2,0,24000.0
27313,82,558,1999.0,11,1.0,1390.0,4,1,1200.0
27314,43,758,2011.0,10,250000.0,1400.0,0,1,4700.0
27315,55,289,2004.0,10,290595.0,3200.0,0,0,2700.0
27316,72,703,2002.0,10,240000.0,1800.0,4,1,3999.0
27317,64,225,2011.0,3,160000.0,4806.0,4,0,23000.0
27318,82,545,2018.0,10,47000.0,1400.0,4,0,21000.0
27319,82,545,2011.0,11,314000.0,1400.0,3,0,7450.0
27320,81,36,2004.0,11,95000.0,1500.0,4,1,1350.0
27321,55,626,1988.0,10,230000.0,3800.0,3,0,5500.0
27322,39,741,2004.0,11,95000.0,1500.0,4,1,1500.0
27323,48,605,2016.0,3,82000.0,2000.0,4,0,35500.0
27324,82,375,2000.0,11,430000.0,1900.0,0,1,3500.0
27325,61,347,1995.0,9,0.0,2000.0,4,1,1990.0
27326,64,225,2014.0,3,141000.0,3000.0,0,0,35500.0
27327,6,584,2017.0,9,116000.0,2999.0,0,0,42000.0
27328,53,81,2016.0,10,88000.0,1999.0,4,0,14799.0
27329,8,76,1995.0,10,360000.0,2500.0,0,1,3100.0
27330,8,76,1992.0,10,400000.0,2000.0,3,1,2950.0
27331,66,383,2004.0,6,200000.0,1500.0,0,1,3500.0
27332,6,115,1997.0,10,270.0,2800.0,3,1,4500.0
27333,82,737,1995.0,6,1.0,2400.0,0,1,3700.0
27334,66,655,2012.0,11,1.0,1500.0,0,1,6800.0
27335,79,570,2016.0,4,163000.0,1800.0,2,0,13200.0
27336,53,74,2007.0,6,270000.0,2000.0,0,1,4300.0
27337,61,807,2007.0,6,260000.0,1900.0,0,0,5000.0
27338,61,143,2007.0,4,224580.0,1300.0,0,1,4199.0
27339,62,4,2010.0,4,143.0,1000.0,4,0,4888.0
27340,66,489,2011.0,11,166.0,1500.0,0,1,5999.0
27341,82,375,1997.0,4,275000.0,1600.0,4,1,2000.0
27342,81,29,1984.0,10,86456.0,1450.0,4,1,1200.0
27343,8,76,1996.0,10,4.0,200.0,4,1,3000.0
27344,53,740,2005.0,3,220.0,2300.0,3,1,3000.0
27345,60,567,2002.0,4,96600.0,1998.0,4,1,3800.0
27346,82,375,2000.0,4,245450.0,1400.0,3,1,3200.0
27347,72,524,2014.0,11,184000.0,1400.0,4,0,9800.0
27348,37,650,2014.0,10,83333.0,2000.0,4,0,15750.0
27349,55,626,2012.0,10,225850.0,3500.0,5,0,18589.0
27350,80,73,1950.0,9,123.0,5500.0,4,1,5500.0
27351,72,524,2011.0,11,223000.0,1600.0,0,0,7900.0
27352,60,777,2004.0,9,60777316.0,2200.0,0,1,6000.0
27353,66,383,2011.0,11,200.0,1500.0,0,0,5500.0
27354,67,48,2001.0,2,200.0,1400.0,4,1,1600.0
27355,66,733,2015.0,6,133000.0,1600.0,0,1,10800.0
27356,58,294,1992.0,2,250000.0,2000.0,4,1,2100.0
27357,72,524,2016.0,11,108000.0,1598.0,0,0,11750.0
27359,81,25,1988.0,10,32458.0,1500.0,4,1,8000.0
27360,64,542,2018.0,10,0.0,2899.0,4,0,75999.0
27361,6,113,2006.0,10,206000.0,2380.0,4,0,7000.0
27362,6,113,2007.0,10,206000.0,2380.0,4,0,7000.0
27363,58,449,2008.0,10,999.0,2000.0,3,0,6300.0
27364,8,51,1988.0,10,240000.0,2000.0,0,1,1200.0
27365,60,593,2010.0,9,211000.0,1500.0,0,1,7600.0
27366,35,201,2018.0,9,55600.0,1500.0,4,0,22100.0
27367,55,289,2004.0,10,123456.0,2200.0,0,0,5000.0
27368,19,461,2007.0,11,123456.0,1600.0,4,1,2000.0
27369,82,375,2015.0,11,81000.0,1200.0,4,1,7999.0
27370,81,31,1997.0,10,254848.0,1600.0,4,1,1500.0
27371,72,328,2008.0,1,225000.0,1400.0,0,1,4600.0
27372,82,421,2001.0,4,900000.0,200.0,3,1,2300.0
27373,35,240,1997.0,4,260000.0,1400.0,3,1,3000.0
27374,60,594,2009.0,3,205.0,1500.0,0,1,7600.0
27375,37,811,2012.0,4,178700.0,1400.0,0,1,5197.0
27376,82,545,2009.0,11,1.0,2000.0,0,1,3000.0
27377,27,308,2016.0,3,143000.0,1500.0,4,0,13000.0
27378,27,350,2006.0,4,2.0,1400.0,4,1,3555.0
27379,66,655,2007.0,4,273850.0,1500.0,0,1,4150.0
27380,82,421,1988.0,10,11111.0,1600.0,4,1,1000.0
27382,19,288,2010.0,9,220000.0,1500.0,0,1,7150.0
27383,60,488,1995.0,10,450000.0,2000.0,3,0,1750.0
27384,72,703,2018.0,10,129000.0,2000.0,4,0,22500.0
27385,61,769,2008.0,6,350533.0,1998.0,0,1,6555.0
27386,19,288,2014.0,11,135000.0,1500.0,0,1,9500.0
27387,79,145,2015.0,11,152000.0,1800.0,2,0,12600.0
27388,8,51,2015.0,11,159700.0,2000.0,0,0,13999.0
27389,61,143,1995.0,11,365000.0,1400.0,4,1,1250.0
27390,35,240,2006.0,4,250000.0,2200.0,0,1,3000.0
27392,26,133,2000.0,6,1111.0,1900.0,0,1,1200.0
27393,66,489,2005.0,10,299000.0,1400.0,3,1,2500.0
27394,8,781,2012.0,9,191000.0,2000.0,0,0,17500.0
27395,55,626,1990.0,10,1.0,3000.0,0,0,2950.0
27396,15,721,2007.0,11,250000.0,2000.0,4,1,3500.0
27398,55,666,1986.0,10,555.0,200.0,3,1,1100.0
27399,6,113,1996.0,11,3355771.0,2600.0,3,1,3550.0
27400,48,605,1999.0,3,300500.0,3000.0,3,0,4650.0
27401,6,111,1996.0,10,330000.0,1600.0,4,1,2380.0
27402,8,76,2000.0,11,270000.0,2000.0,3,1,3800.0
27403,66,433,2008.0,11,230000.0,1500.0,0,1,4800.0
27404,72,703,2015.0,10,226806.0,2000.0,0,0,17800.0
27405,66,433,2010.0,5,2090000.0,1500.0,0,1,5000.0
27406,61,143,1993.0,10,280000.0,1600.0,4,1,1450.0
27407,81,30,1989.0,10,98026.0,1600.0,3,1,800.0
27409,8,0,2005.0,4,180000.0,1598.0,4,1,4600.0
27410,82,545,2006.0,10,195000.0,2000.0,4,0,5150.0
27411,81,30,1986.0,10,77000.0,1500.0,4,1,1250.0
27412,35,240,2004.0,4,2.0,1400.0,4,1,3000.0
27413,42,380,2004.0,9,259000.0,4700.0,3,0,9900.0
27414,53,74,2006.0,11,264000.0,2000.0,0,1,4950.0
27416,82,376,2005.0,4,151000.0,1400.0,4,1,3700.0
27418,79,216,2012.0,10,1.0,2400.0,2,0,5500.0
27419,83,637,2007.0,10,120000.0,2000.0,4,0,3350.0
27420,37,742,2007.0,3,98000.0,2000.0,4,1,3300.0
27421,82,558,2006.0,4,145000.0,1400.0,0,1,2400.0
27422,35,400,2002.0,9,1.0,1600.0,4,1,2350.0
27423,73,343,2010.0,4,98000.0,1000.0,4,0,2200.0
27424,66,245,2009.0,10,89000.0,1400.0,4,1,1750.0
27425,16,447,2006.0,10,145000.0,1600.0,4,1,1350.0
27426,55,106,2009.0,4,89000.0,1700.0,4,0,3200.0
27428,60,513,2010.0,7,125600.0,2500.0,0,1,6200.0
27429,18,186,2008.0,4,98500.0,1400.0,0,1,2150.0
27430,66,655,2007.0,6,165000.0,1500.0,0,1,2400.0
27431,72,703,2011.0,11,200000.0,1600.0,0,1,10700.0
27432,79,145,2007.0,4,156000.0,1400.0,4,1,3500.0
27433,27,332,2015.0,4,65000.0,1300.0,4,1,3900.0
27434,66,489,2009.0,11,189000.0,1495.0,0,1,3300.0
27435,55,468,2004.0,3,76002999.0,2700.0,0,0,8500.0
27436,58,117,2010.0,9,1.0,2400.0,4,0,5900.0
27437,43,228,2013.0,4,87000.0,1400.0,4,1,4900.0
27438,61,807,2007.0,6,85000.0,1600.0,4,1,3300.0
27439,61,143,2005.0,4,154000.0,1400.0,4,1,2250.0
27440,53,211,2009.0,9,85000.0,3700.0,4,0,5500.0
27441,58,540,2006.0,9,123000.0,2500.0,0,0,5500.0
27442,72,328,2004.0,10,250.0,1300.0,0,1,3000.0
27443,66,489,2006.0,11,195000.0,1500.0,0,1,1700.0
27444,43,692,2005.0,3,132500.0,2000.0,3,1,3500.0
27445,79,155,2010.0,4,125000.0,900.0,4,0,2550.0
27446,58,449,1995.0,10,265.0,1600.0,4,1,1700.0
27447,71,126,2004.0,6,223000.0,1900.0,0,1,2700.0
27448,6,111,2009.0,10,125000.0,2000.0,4,0,5800.0
27449,82,728,2012.0,6,132000.0,1400.0,4,0,9999.0
27450,62,21,2006.0,4,135600.0,1400.0,0,1,1500.0
27451,82,375,2003.0,4,145000.0,1600.0,4,1,2300.0
27452,37,370,2008.0,4,110000.0,1500.0,0,1,2100.0
27453,48,306,2013.0,10,78000.0,2500.0,2,0,10900.0
27454,61,416,2010.0,11,106000.0,2000.0,0,0,6500.0
27455,27,350,2007.0,4,240000.0,1400.0,0,0,3999.0
27456,82,545,2006.0,10,196875.0,2000.0,4,0,5150.0
27457,67,90,2005.0,10,200980.0,2000.0,0,1,4700.0
27458,61,143,2011.0,11,182000.0,1300.0,0,1,5800.0
27459,19,462,2008.0,11,194300.0,1500.0,0,1,3300.0
27460,8,51,2017.0,10,50000.0,1998.0,4,0,18499.0
27461,19,462,2009.0,11,170000.0,1400.0,3,1,3300.0
27462,82,668,2012.0,6,150000.0,1400.0,4,1,9000.0
27463,79,145,2010.0,10,220000.0,1400.0,0,1,6700.0
27464,37,370,2006.0,4,200429.0,1500.0,0,1,3499.0
27465,58,535,2012.0,3,185.0,2400.0,4,0,9500.0
27466,8,76,1993.0,10,270000.0,2000.0,4,1,2200.0
27467,58,535,2007.0,9,250000.0,2400.0,4,0,7550.0
27468,6,111,2011.0,10,212000.0,2000.0,0,1,11500.0
27469,55,626,1998.0,10,430.0,299.0,0,0,6500.0
27470,81,28,1990.0,11,100.0,1300.0,4,1,600.0
27471,19,288,2012.0,4,230000.0,1600.0,3,1,6500.0
27472,61,259,2004.0,11,123698.0,1300.0,0,1,3200.0
27473,55,178,2002.0,10,315000.0,200.0,0,0,6200.0
27474,41,791,1995.0,10,3.0,3199.0,4,0,6000.0
27475,8,812,2014.0,4,83000.0,100.0,1,0,12999.0
27476,79,145,2012.0,4,112260.0,1400.0,0,1,6900.0
27477,61,259,1995.0,4,300.0,1400.0,4,1,850.0
27478,61,143,2005.0,4,2560000.0,1400.0,4,1,3500.0
27479,19,288,2019.0,3,77000.0,1500.0,0,1,12900.0
27480,55,354,2013.0,9,188408.0,2987.0,0,0,32000.0
27481,55,289,2005.0,11,290000.0,3000.0,0,0,6000.0
27483,55,289,2020.0,10,30000.0,2000.0,4,0,43700.0
27484,66,489,2007.0,4,200000.0,1461.0,0,1,2200.0
27485,61,249,2004.0,6,250000.0,1900.0,0,1,1700.0
27486,53,87,1992.0,10,200000.0,2000.0,4,1,950.0
27487,79,145,2008.0,4,226.0,1364.0,0,1,6200.0
27489,66,489,2009.0,11,200.0,1500.0,0,1,5700.0
27490,48,605,2013.0,9,173257.0,3456.0,2,0,25000.0
27491,82,375,2009.0,11,220000.0,1900.0,0,0,6990.0
27492,19,460,2012.0,6,170000.0,1500.0,0,1,6400.0
27493,82,723,2009.0,3,151000.0,1400.0,4,1,9200.0
27494,79,150,2012.0,10,156000.0,2000.0,4,0,11900.0
27495,82,558,1997.0,4,298524.0,1600.0,4,1,800.0
27496,55,626,2016.0,10,2.0,2200.0,0,0,49950.0
27497,47,345,2004.0,9,160000.0,2489.0,3,0,4400.0
27498,55,199,2013.0,9,159000.0,2143.0,0,0,21500.0
27499,79,450,2009.0,9,0.0,4500.0,0,0,45000.0
27500,72,524,2005.0,11,290000.0,200.0,0,0,5800.0
27501,27,337,2016.0,11,151000.0,1500.0,0,1,8200.0
27502,55,354,2011.0,11,76300.0,2987.0,0,0,30800.0
27504,55,237,2014.0,6,205129.0,1500.0,0,1,6500.0
27505,27,350,2013.0,10,171000.0,2000.0,5,0,11800.0
27506,38,581,2017.0,10,35396.0,2200.0,0,0,23990.0
27507,62,133,2012.0,2,134213.0,1598.0,4,0,11500.0
27508,48,605,2010.0,3,103.0,3500.0,2,0,20500.0
27509,8,88,2005.0,10,243.0,3000.0,0,0,12000.0
27511,61,807,2007.0,6,310000.0,1800.0,3,1,4900.0
27512,55,768,2012.0,5,240000.0,2200.0,0,1,8700.0
27513,27,337,2013.0,6,180000.0,1000.0,4,1,5900.0
27514,79,150,2004.0,11,28000.0,2000.0,0,1,3000.0
27515,16,217,2012.0,9,113000.0,2200.0,0,0,11999.0
27516,82,759,1993.0,10,63000.0,1800.0,4,1,1500.0
27517,55,199,2008.0,2,214000.0,3000.0,0,0,8250.0
27518,8,76,1989.0,10,300000.0,2500.0,4,1,2100.0
27519,82,545,2002.0,11,250000.0,1900.0,0,1,2100.0
27520,61,807,2001.0,6,200.0,2000.0,0,1,1800.0
27521,8,51,2001.0,10,200.0,2000.0,0,1,2200.0
27522,60,129,2004.0,4,111111.0,2200.0,0,1,2500.0
27523,19,288,2017.0,3,69143.0,1500.0,0,1,6800.0
27524,82,728,2009.0,6,196186.0,1900.0,0,1,4750.0
27525,83,748,2004.0,11,213544.0,1900.0,3,1,1300.0
27526,53,49,2004.0,4,91000.0,1400.0,0,0,2800.0
27528,61,259,2013.0,4,165000.0,1300.0,0,1,5800.0
27530,82,545,1993.0,11,270000.0,108.0,4,1,1200.0
27531,17,698,1998.0,10,300.0,200.0,3,1,1200.0
27532,73,343,2008.0,2,134000.0,1000.0,4,0,4500.0
27533,8,76,1990.0,6,123000.0,2000.0,3,1,800.0
27534,58,449,1986.0,10,300.0,1800.0,0,1,400.0
27535,55,289,1996.0,10,200000.0,2000.0,4,1,2900.0
27536,8,76,2005.0,10,301000.0,3000.0,0,0,4600.0
27538,82,546,2013.0,10,197000.0,1984.0,4,0,11299.0
27539,61,755,1997.0,10,375000.0,2000.0,3,1,1800.0
27540,55,626,2008.0,10,290.0,3500.0,3,0,14500.0
27541,27,337,2012.0,11,165845.0,1000.0,4,1,6000.0
27542,48,602,2016.0,2,69000.0,1996.0,4,0,20999.0
27543,82,545,2006.0,10,21000.0,2000.0,3,0,4299.0
27544,55,289,2014.0,10,150000.0,2000.0,4,0,17200.0
27545,64,225,2020.0,3,15000.0,3000.0,4,0,75900.0
27546,82,546,2010.0,10,152500.0,2000.0,0,1,9500.0
27547,55,680,2008.0,2,52300.0,6300.0,4,0,39900.0
27548,82,136,2016.0,7,105470.0,3000.0,0,0,34900.0
27549,47,280,2017.0,3,103880.0,3000.0,0,0,46900.0
27550,23,607,2013.0,7,346250.0,3600.0,3,0,18000.0
27551,8,781,2015.0,3,84557.0,2000.0,0,0,24900.0
27552,55,626,2015.0,10,59000.0,4000.0,4,0,55000.0
27553,55,626,2018.0,10,53000.0,3500.0,0,0,86900.0
27554,8,63,2014.0,2,49250.0,3000.0,4,0,65000.0
27555,64,225,2019.0,3,20930.0,2900.0,4,0,69900.0
27556,66,433,2006.0,6,1750000.0,1500.0,0,1,2200.0
27557,8,469,2016.0,2,36000.0,3000.0,4,0,39900.0
27558,8,63,2014.0,10,121355.0,2000.0,0,0,25000.0
27559,55,359,2018.0,4,29000.0,3000.0,4,0,64900.0
27560,8,76,2020.0,10,271.0,200.0,0,0,59900.0
27561,62,23,2013.0,2,197867.0,1200.0,4,1,5500.0
27562,37,651,1999.0,6,250.0,2000.0,4,1,1550.0
27563,55,747,2016.0,6,153200.0,2200.0,0,0,44900.0
27566,53,87,1991.0,11,400000.0,200.0,4,1,12600.0
27567,79,150,2008.0,10,230000.0,1600.0,4,1,7050.0
27568,79,257,2004.0,4,198888.0,1600.0,4,1,4600.0
27569,82,737,2012.0,6,184000.0,2000.0,0,1,9500.0
27570,8,783,2006.0,3,127000.0,3000.0,4,0,13999.0
27571,82,545,2009.0,11,290000.0,2000.0,0,1,7900.0
27572,60,522,2008.0,11,222451.0,1500.0,0,1,2800.0
27573,6,113,2004.0,11,190533.0,2500.0,0,1,3200.0
27574,58,248,2005.0,4,190533.0,1400.0,3,1,2000.0
27575,60,548,2007.0,9,234542.0,2500.0,0,0,6000.0
27576,61,143,2011.0,11,153000.0,1300.0,0,1,4300.0
27577,82,376,2014.0,11,168000.0,1400.0,4,0,8499.0
27578,55,768,2010.0,6,263400.0,2987.0,0,0,12000.0
27579,43,531,2013.0,10,121000.0,1998.0,3,0,8290.0
27580,83,93,1996.0,10,300000.0,2000.0,3,1,1000.0
27581,81,41,1993.0,9,68825555.0,1600.0,3,1,2200.0
27582,37,298,2013.0,10,133000.0,1600.0,4,0,9200.0
27583,8,76,1996.0,10,1.0,2300.0,4,1,3900.0
27584,58,535,2004.0,9,245000.0,2400.0,3,0,4399.0
27585,55,768,2004.0,5,440000.0,2200.0,0,1,5400.0
27586,6,633,1992.0,10,1.0,2226.0,4,1,4800.0
27587,26,597,2008.0,5,173000.0,1400.0,4,1,4350.0
27588,72,703,2016.0,10,156000.0,2000.0,0,0,19999.0
27589,61,755,1999.0,10,360000.0,2499.0,3,1,3300.0
27590,35,240,2012.0,4,32000.0,1398.0,4,1,9000.0
27591,60,593,2010.0,3,150000.0,2000.0,4,0,8300.0
27592,64,225,2012.0,9,134900.0,3000.0,2,0,29999.0
27593,27,508,2017.0,2,39000.0,2300.0,4,0,25000.0
27594,19,462,2010.0,11,320000.0,1500.0,0,1,4200.0
27595,37,813,2008.0,4,154000.0,1600.0,0,0,5800.0
27596,19,461,2006.0,10,350000.0,1400.0,3,1,1490.0
27597,60,777,2015.0,3,173000.0,1600.0,0,0,17000.0
27598,36,396,2007.0,9,139000.0,3653.0,4,0,25000.0
27599,6,584,2007.0,9,99000.0,4200.0,4,0,14500.0
27600,55,768,2003.0,6,290000.0,2200.0,0,1,8700.0
27601,79,145,2012.0,4,177900.0,1400.0,0,1,7400.0
27602,48,445,2008.0,10,130000.0,4600.0,4,0,14999.0
27603,8,76,2003.0,10,219599.0,3000.0,0,0,10000.0
27604,60,425,2014.0,3,165500.0,1461.0,0,1,8999.0
27605,82,545,2002.0,10,326000.0,1800.0,3,0,2800.0
27606,72,329,2011.0,4,77600.0,1400.0,4,0,6990.0
27607,83,787,2009.0,3,235000.0,2400.0,0,0,14199.0
27608,61,143,1996.0,4,1200.0,1600.0,4,1,1200.0
27609,6,113,2014.0,10,13000.0,2000.0,4,0,13500.0
27610,83,751,2006.0,11,123456.0,2400.0,0,1,850.0
27611,8,88,1994.0,10,370000.0,3000.0,3,0,3400.0
27612,43,692,2019.0,3,6000.0,1600.0,4,0,15500.0
27613,27,337,2016.0,11,163000.0,1500.0,0,1,7550.0
27614,55,289,2007.0,10,327000.0,2967.0,0,0,5800.0
27616,19,462,2008.0,11,378000.0,1400.0,3,1,2200.0
27617,27,532,1993.0,10,1.0,1400.0,4,1,700.0
27618,62,80,2015.0,10,172000.0,1600.0,0,0,10500.0
27619,55,768,2007.0,11,180000.0,3000.0,0,1,8499.0
27620,48,605,2004.0,4,280000.0,330.0,3,0,7000.0
27621,66,489,2012.0,11,176000.0,1461.0,0,1,6400.0
27622,19,461,2010.0,11,188000.0,1461.0,0,1,5100.0
27623,53,87,1989.0,11,426000.0,2000.0,3,1,1000.0
27627,19,462,2008.0,11,350000.0,1400.0,3,1,2600.0
27628,79,570,2008.0,4,150000.0,1500.0,2,0,6666.0
27629,79,570,2008.0,10,15600.0,1500.0,2,0,5999.0
27630,8,76,1992.0,10,350000.0,2000.0,4,1,1000.0
27631,79,150,2004.0,10,215900.0,1998.0,4,1,5000.0
27632,61,807,2002.0,5,2366.0,200.0,0,1,3500.0
27634,58,248,2004.0,4,270000.0,1332.0,4,0,2600.0
27636,81,30,1989.0,10,64853.0,1600.0,3,1,13000.0
27637,37,650,2010.0,9,200480.0,2200.0,0,0,13700.0
27638,72,328,2004.0,11,199000.0,1400.0,4,1,1800.0
27639,66,244,2015.0,4,190000.0,1500.0,0,1,6999.0
27640,27,350,2016.0,10,125125.0,1998.0,5,0,15700.0
27641,82,545,2015.0,10,62400.0,1800.0,4,0,7800.0
27642,71,410,2009.0,5,210000.0,1400.0,4,0,4700.0
27643,6,111,1995.0,10,259231.0,1800.0,4,1,2800.0
27644,8,76,2002.0,10,320000.0,2926.0,0,0,7300.0
27645,82,545,1993.0,10,384000.0,1800.0,3,1,1300.0
27646,8,51,2000.0,10,999.0,300.0,0,1,1700.0
27647,81,28,1995.0,11,78508.0,1300.0,4,1,800.0
27648,8,88,2006.0,10,290130.0,3000.0,3,0,8500.0
27649,82,375,2016.0,4,90000.0,1800.0,4,0,12500.0
27650,79,145,2012.0,10,188000.0,1400.0,0,1,7199.0
27651,66,383,2009.0,6,0.0,1500.0,0,1,5200.0
27652,43,684,2020.0,9,25000.0,2151.0,0,0,31199.0
27653,72,524,2005.0,6,1558.0,1400.0,0,1,1950.0
27654,82,375,1996.0,4,329701.0,1600.0,3,1,1796.0
27655,82,545,2012.0,10,171000.0,1400.0,3,0,9300.0
27656,46,569,1987.0,10,200000.0,1600.0,4,1,700.0
27657,19,288,2012.0,9,92000.0,1461.0,0,1,7900.0
27658,81,31,2003.0,10,3068889.0,1500.0,3,1,800.0
27659,66,733,2007.0,5,280000.0,2000.0,3,1,6500.0
27660,79,145,2013.0,4,209000.0,1800.0,2,0,8880.0
27661,66,383,2010.0,6,197954.0,110.0,0,1,5700.0
27662,6,111,2006.0,11,21333.0,2000.0,0,0,2850.0
27663,27,350,2019.0,10,1.0,2000.0,2,0,10000.0
27664,61,259,2010.0,4,184000.0,1300.0,0,1,4850.0
27665,55,289,2004.0,10,300000.0,270.0,0,0,4000.0
27666,55,289,2003.0,10,334085.0,5000.0,4,0,4250.0
27667,8,76,2000.0,10,401200.0,3000.0,0,0,5000.0
27668,27,499,2018.0,10,61000.0,2000.0,4,0,15900.0
27669,53,62,1998.0,10,497000.0,1500.0,4,1,2150.0
27671,61,143,2011.0,11,260000.0,1700.0,0,1,3700.0
27672,82,737,2003.0,6,68582545.0,2500.0,0,1,5800.0
27673,27,337,2013.0,11,159745.0,1000.0,4,1,6500.0
27674,57,254,2018.0,4,2750.0,1500.0,4,0,11800.0
27675,55,289,2021.0,10,23000.0,2000.0,4,0,42300.0
27676,37,813,2013.0,11,240000.0,1400.0,0,1,6400.0
27677,66,733,2008.0,5,350583.0,1998.0,0,1,6555.0
27678,27,337,2006.0,11,303223.0,1800.0,0,1,1900.0
27679,61,755,1993.0,10,123884.0,1767.0,4,1,450.0
27680,43,692,2019.0,9,20000.0,1600.0,4,0,22000.0
27681,79,145,2016.0,11,170000.0,1400.0,0,1,8800.0
27682,6,113,2009.0,10,178000.0,2000.0,4,0,10800.0
27683,27,309,1995.0,6,75000.0,1600.0,4,1,900.0
27684,26,543,2017.0,4,47000.0,1200.0,4,1,5500.0
27685,79,258,2007.0,6,151000.0,1800.0,4,0,5550.0
27687,66,310,2002.0,6,336000.0,2200.0,0,1,2800.0
27688,43,531,2014.0,10,72500.0,2359.0,4,0,12900.0
27689,55,178,2005.0,10,260000.0,2200.0,0,1,5650.0
27690,35,120,2004.0,10,282000.0,2000.0,3,1,7200.0
27691,73,341,2004.0,4,250000.0,1500.0,4,0,3600.0
27692,27,499,2005.0,4,24200.0,2000.0,3,1,4250.0
27693,35,201,2007.0,3,300000.0,2200.0,0,1,6800.0
27694,83,93,1996.0,11,78876530.0,2000.0,3,1,2300.0
27695,82,737,2000.0,5,30080.0,2500.0,0,1,5600.0
27696,8,51,1993.0,2,1.0,2000.0,4,1,450.0
27697,55,666,1994.0,10,270286.0,2000.0,4,1,2650.0
27698,66,655,2015.0,6,167325.0,1461.0,0,0,7699.0
27699,83,133,1987.0,10,350000.0,2300.0,3,1,1150.0
27700,79,257,2010.0,3,155000.0,1600.0,0,0,5500.0
27701,60,593,2013.0,3,75000.0,1997.0,4,0,11000.0
27702,19,288,2016.0,9,1.0,1500.0,0,1,9999.0
27703,43,224,2005.0,6,285000.0,2900.0,0,0,1000.0
27704,55,289,2001.0,10,22222.0,3200.0,0,0,2000.0
27705,19,461,2007.0,10,380000.0,1496.0,0,1,3500.0
